"","Domain_Meta.gage_id","Domain_Meta.station_nm","Domain_Meta.area_sqmi","Domain_Meta.HUC2","Domain_Meta.longitude","Domain_Meta.latitude","Domain_Meta.domainIDShort","Domain_Meta.domainIDLong"
"491","03413200","BEAVER CREEK NEAR MONTICELLO, KY",43.4,"05",-84.89605849,36.79757036,1205,9177
"492","03415000","WEST FORK OBEY RIVER NEAR ALPINE, TN",115,"05",-85.1744486,36.3973873,1236,9739
"493","03424730","SMITH FORK AT TEMPERANCE HALL, TN",214,"05",-85.9074506,36.08731209,1265,10098
"494","03432350","HARPETH RIVER AT FRANKLIN, TN",192,"05",-86.8654982,35.9208165,1941,10096
"495","03436690","YELLOW CREEK AT ELLIS MILLS, TN",103,"05",-87.55394199,36.31064906,1247,9828
"496","03439000","FRENCH BROAD RIVER AT ROSMAN, NC",67.9,"06",-82.8247222,35.1433333,NA,NA
"497","03441000","DAVIDSON RIVER NEAR BREVARD, NC",40.4,"06",-82.7058333,35.27305556,NA,NA
"498","03443000","FRENCH BROAD RIVER AT BLANTYRE, NC",296,"06",-82.62388889,35.29916667,1494,10250
"499","0344894205","NORTH FORK SWANNANOA RIVER NEAR WALKERTOWN, NC",14.5,"06",-82.3330556,35.6833333,601,10248
"500","03455500","W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",27.6,"06",-82.9375,35.3961111,600,10247
"501","03456500","EAST FORK PIGEON RIVER NEAR CANTON, NC",51.5,"06",-82.8697222,35.46166667,599,10246
"502","03460000","CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",49.2,"06",-83.0736111,35.6675,598,10245
"503","03463300","SOUTH TOE RIVER NEAR CELO, NC",43.3,"06",-82.1841667,35.83138889,NA,NA
"504","03465500","NOLICHUCKY RIVER AT EMBREEVILLE, TN",805,"06",-82.457364,36.1764961,568,10135
"505","03471500","S F HOLSTON RIVER AT RIVERSIDE, NEAR CHILHOWIE, VA",76.6,"06",-81.63122929,36.7603931,NA,NA
"506","03473000","S F HOLSTON RIVER NEAR DAMASCUS, VA",303,"06",-81.8440102,36.65178127,585,10152
"507","03479000","WATAUGA RIVER NEAR SUGAR GROVE, NC",92.1,"06",-81.8222222,36.23916667,583,10150
"508","03488000","N F HOLSTON RIVER NEAR SALTVILLE, VA",221,"06",-81.7462293,36.89678115,586,10153
"509","03491000","BIG CREEK NEAR ROGERSVILLE, TN",47.3,"06",-82.9518304,36.42620656,605,10253
"510","03497300","LITTLE RIVER ABOVE TOWNSEND, TN",106,"06",-83.7112821,35.66453328,NA,NA
"511","03498500","LITTLE RIVER NEAR MARYVILLE, TN",269,"06",-83.88460359,35.7856206,596,10243
"512","03500000","LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",140,"06",-83.3797222,35.15,581,10148
"513","03500240","CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",57.1,"06",-83.3941667,35.15888889,580,10147
"514","03504000","NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC",51.9,"06",-83.6186111,35.1275,582,10149
"515","03518500","TELLICO RIVER AT TELLICO PLAINS, TN",118,"06",-84.2790141,35.3620163,579,10146
"516","03527220","CLINCH RIVER NEAR LOONEYS GAP, TN",1154,"06",-82.938754,36.57280708,549,9946
"517","03535000","BULLRUN CREEK NEAR HALLS CROSSROADS, TN",68.5,"06",-83.9881737,36.11441319,595,10241
"518","03535400","BEAVER CREEK AT SOLWAY, TN",86.8,"06",-84.178662,35.96501528,1942,10242
"519","03539778","CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN",170,"06",-84.7182771,36.1031293,578,10145
"520","03544970","HIWASSEE RIVER AT RIVERSIDE DR, NR HIAWASSEE, GA",39.5,"06",-83.7215618,34.88398179,577,10144
"521","03574500","PAINT ROCK RIVER NEAR WOODVILLE AL",320,"06",-86.3063737,34.6242547,576,10143
"522","03578000","ELK RIVER NEAR PELHAM, TN",65.6,"06",-85.8697528,35.29679918,575,10142
"523","03578500","BRADLEY CREEK NR PRAIRIE PLAINS, TENN.",41.3,"06",-85.9790412,35.35630454,574,10141
"524","03588500","SHOAL CREEK AT IRON CITY, TN",348,"06",-87.5790326,35.02412144,573,10140
"525","03597590","WARTRACE CREEK BELOW COUNTY ROAD AT WARTRACE, TN",35.7,"06",-86.340271,35.52729537,571,10138
"526","03599450","FOUNTAIN CREEK NEAR FOUNTAIN HEIGHTS, TN",74,"06",-86.94207,35.51823977,NA,10139
"527","03604000","BUFFALO RIVER NEAR FLAT WOODS, TN",447,"06",-87.8328037,35.49590598,570,10137
"528","03605078","CYPRESS CREEK AT CAMDEN, TN",27.3,"06",-88.07586979,36.0470043,1943,9761
"529","04015330","KNIFE RIVER NEAR TWO HARBORS, MN",83.6,"04",-91.7924013,46.94688005,836,9045
"530","04024430","NEMADJI RIVER NEAR SOUTH SUPERIOR, WI",420,"04",-92.0938889,46.6333333,837,9046
"531","04027000","BAD RIVER NEAR ODANAH, WI",597,"04",-90.696297,46.4866144,838,9047
"532","04031000","BLACK RIVER NEAR BESSEMER, MI",200,"04",-90.0746179,46.5113361,864,NA
"533","04033000","MIDDLE BRANCH ONTONAGON RIVER NEAR PAULDING, MI",164,"04",-89.0765285,46.3568916,883,9834
"534","04040500","STURGEON RIVER NEAR SIDNAW, MI",171,"04",-88.5759697,46.58410589,881,9832
"535","04043050","TRAP ROCK RIVER NEAR LAKE LINDEN, MI",28,"04",-88.3853928,47.22853637,882,9833
"536","04043150","SILVER RIVER NEAR L'ANSE, MI",64.7,"04",-88.3170724,46.80409698,888,9839
"537","04043244","EAST BRANCH SALMON TROUT RIVER NEAR DODGE CITY, MI",10.2,"04",-87.8523522,46.7857589,885,NA
"538","04043275","YELLOW DOG RIVER NEAR BIG BAY, MI",31.8,"04",-87.8406871,46.7135391,887,NA
"539","04045500","TAHQUAMENON RIVER NEAR PARADISE, MI",790,"04",-85.2695548,46.57501478,893,9857
"540","04046000","BLACK RIVER NEAR GARNET, MI",28,"04",-85.3653694,46.1180556,894,9859
"541","04056500","MANISTIQUE RIVER NEAR MANISTIQUE, MI",1100,"04",-86.161249,46.03052857,895,9860
"542","04057510","STURGEON RIVER NEAR NAHMA JUNCTION, MI",183,"04",-86.7056997,45.9430235,835,8947
"543","04057800","MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI",46,"04",-87.8865238,46.49910267,884,9835
"544","04059500","FORD RIVER NEAR HYDE, MI",450,"04",-87.2020793,45.7549674,867,9432
"545","04060993","BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE, WI",366,"04",-88.3159663,45.96078737,1945,9941
"546","04063700","POPPLE RIVER NEAR FENCE, WI",139,"04",-88.4636111,45.7636111,865,9430
"547","04066500","PIKE RIVER AT AMBERG, WI",255,"04",-88,45.5,866,9431
"548","04067958","PESHTIGO RIVER NEAR WABENO, WI",447,"04",-88.3051099,45.38774406,939,10506
"549","04074950","WOLF RIVER AT LANGLADE, WI",463,"04",-88.7334398,45.18997026,878,9676
"550","04085200","KEWAUNEE RIVER NEAR KEWAUNEE, WI",127,"04",-87.5564746,44.45833125,901,9880
"551","04086500","CEDAR CREEK NEAR CEDARBURG, WI",120,"04",-87.9786111,43.32305556,1946,9856
"552","04101370","JUDY CREEK NEAR SOUTH BEND, IN",38,"04",-86.2627852,41.728659,1947,9862
"553","04104945","WANADOGA CREEK NEAR BATTLE CREEK, MI",48.3,"04",-85.13166,42.3964281,843,9174
"554","04105700","AUGUSTA CREEK NEAR AUGUSTA, MI",38.9,"04",-85.3538894,42.3533734,842,9173
"555","04115265","FISH CREEK NEAR CRYSTAL, MI",39.7,"04",-84.9811245,43.2497545,896,NA
"556","04122200","WHITE RIVER NEAR WHITEHALL, MI",406,"04",-86.2325668,43.46417856,940,10507
"557","04122500","PERE MARQUETTE RIVER AT SCOTTVILLE, MI",681,"04",-86.2786896,43.9450063,877,9675
"558","04124000","MANISTEE RIVER NEAR SHERMAN, MI",857,"04",-85.6986792,44.43639239,890,9850
"559","04124500","EAST BRANCH PINE RIVER NEAR TUSTIN, MI",60,"04",-85.5172766,44.102511,NA,9851
"560","04125460","PINE RIVER AT HIGH SCHOOL BRIDGE NR HOXEYVILLE, MI",245,"04",-85.7697863,44.19334009,889,NA
"561","04126970","BOARDMAN R ABOVE BROWN BRIDGE ROAD NR MAYFIELD, MI",141,"04",-85.436731,44.65667,900,9879
"562","04127800","JORDAN RIVER NEAR EAST JORDAN, MI",67.9,"04",-85.0981122,45.10250676,NA,9878
"563","04127997","STURGEON RIVER AT WOLVERINE, MI",192,"04",-84.6000315,45.27445746,897,9864
"564","04136000","AU SABLE RIVER NEAR RED OAK, MI",1108,"04",-84.2925146,44.6769593,898,9875
"565","04148140","KEARSLEY CREEK NEAR DAVISON, MI",99.4,"04",-83.5813417,43.0336381,1949,9877
"566","04161540","PAINT CREEK AT ROCHESTER, MI",70.9,"04",-83.1429886,42.68836558,1950,9884
"567","04163400","PLUM BROOK AT UTICA, MI",16.5,"04",-83.0713165,42.60142277,1951,9885
"568","04164500","NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",199,"04",-82.8888104,42.62920008,1952,9883
"569","04166000","RIVER ROUGE AT BIRMINGHAM, MI",33.3,"04",-83.2235418,42.5458678,1953,9782
"570","04185000","Tiffin River at Stryker OH",410,"04",-84.4296719,41.50449567,1263,9982
"571","04196800","Tymochtee Creek at Crawford OH",229,"04",-83.3488116,40.9228332,260,9981
"572","04197100","Honey Creek at Melmore OH",149,"04",-83.1096382,41.022278,1261,9980
"573","04197170","Rock Creek at Tiffin OH",34.6,"04",-83.1682521,41.1136659,1260,NA
"574","04199155","Old Woman Creek at Berlin Rd near Huron OH",22.1,"04",-82.51378249,41.34838289,1259,NA
"575","04213000","Conneaut Creek at Conneaut OH",175,"04",-80.6039659,41.92699898,1234,9722
"576","04216418","TONAWANDA CREEK AT ATTICA NY",76.9,"04",-78.2836111,42.86388889,1020,9977
"577","04221000","GENESEE RIVER AT WELLSVILLE NY",288,"04",-77.9572222,42.1222222,1019,9976
"578","04224775","CANASERAGA CREEK ABOVE DANSVILLE NY",88.9,"04",-77.7041667,42.53555556,1018,NA
"579","04229500","HONEOYE CREEK AT HONEOYE FALLS NY",196,"04",-77.58888889,42.9572222,1955,NA
"580","0423205010","IRONDEQUOIT CR ABOVE BLOSSOM RD NEAR ROCHESTER NY",142,"04",-77.5119444,43.145,1956,10219
"581","04233286","SIXMILE CREEK AT BROOKTONDALE NY",27,"04",-76.3944444,42.38138889,NA,NA
"582","04233300","SIXMILE CREEK AT BETHEL GROVE NY",39,"04",-76.435,42.40305556,1023,10235
"583","04237962","ONONDAGA CREEK NEAR CARDIFF NY",33.9,"04",-76.1691667,42.9,1022,NA
"584","04242500","EAST BRANCH FISH CREEK AT TABERG NY",188,"04",-75.6214722,43.3011111,1957,10238
"585","04256000","INDEPENDENCE RIVER AT DONNATTSBURG NY",88.7,"04",-75.3344444,43.7472222,1017,9973
"586","04265432","GRASS RIVER AT CHASE MILLS NY",598,"04",-75.0780556,44.84666667,1016,9972
"587","04268800","WEST BRANCH ST. REGIS RIVER NEAR PARISHVILLE NY",171,"04",-74.7372222,44.5986111,1015,9971
"588","04273700","SALMON RIVER AT SOUTH PLATTSBURGH NY",63.3,"04",-73.4947222,44.64,1010,9700
"589","04273800","LITTLE AUSABLE RIVER NEAR VALCOUR NY",67.8,"04",-73.4961111,44.59416667,1011,9701
"590","04282500","OTTER CREEK AT MIDDLEBURY, VT",628,"04",-73.1678954,44.01311488,1495,10258
"591","04282525","NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT",115,"04",-73.17067429,44.0617249,1025,NA
"592","04282650","LITTLE OTTER CREEK AT FERRISBURG, VT.",57.1,"04",-73.2490117,44.19810987,1027,10257
"593","04282780","LEWIS CREEK AT NORTH FERRISBURG, VT.",77.2,"04",-73.22845688,44.24922015,1026,NA
"594","04296000","BLACK RIVER AT COVENTRY, VT",122,"04",-72.2701041,44.8689363,967,9254
"595","05014300","Swiftcurrent Cr ab Swiftcurrent Lk at Many Glacier",15.8,"09",-113.6805833,48.7954444,767,9685
"596","05056000","SHEYENNE RIVER NR WARWICK, ND",2070,"09",-98.7162172,47.8055534,NA,NA
"597","05056100","MAUVAIS COULEE NR CANDO, ND",387,"09",-99.1026354,48.4480588,NA,NA
"598","05056200","EDMORE COULEE NR EDMORE, ND",382,"09",-98.6603958,48.33667157,933,9931
"599","05057000","SHEYENNE RIVER NR COOPERSTOWN, ND",6470,"09",-98.0275954,47.43277097,930,9928
"600","05057200","BALDHILL CREEK NR DAZEY, ND",691,"09",-98.1248189,47.2291562,931,9929
"601","05059600","MAPLE RIVER NR HOPE, ND",20.2,"09",-97.7906537,47.32498855,NA,NA
"602","05060000","MAPLE RIVER NR MAPLETON, ND",1450,"09",-97.106477,46.8660826,928,9926
"603","05061000","BUFFALO RIVER NEAR HAWLEY, MN",325,"09",-96.3295093,46.84995979,NA,NA
"604","05061500","SOUTH BRANCH BUFFALO RIVER AT SABIN, MN",454,"09",-96.6281318,46.7755175,NA,NA
"605","05062000","BUFFALO RIVER NEAR DILWORTH, MN",975,"09",-96.661465,46.9610736,1958,9412
"606","05062500","WILD RICE RIVER AT TWIN VALLEY, MN",934,"09",-96.2475,47.26555556,873,9451
"607","05078500","CLEARWATER RIVER AT RED LAKE FALLS, MN",1380,"09",-96.2739364,47.8874678,1959,9452
"608","05087500","MIDDLE RIVER AT ARGYLE, MN",255,"09",-96.8164502,48.3402552,874,9453
"609","05120500","WINTERING RIVER NR KARLSRUHE, ND",705,"09",-100.5398623,48.13833739,926,9922
"610","05123400","WILLOW CREEK NR WILLOW CITY, ND",1160,"09",-100.441523,48.58777637,925,9921
"611","05127500","BASSWOOD RIVER NEAR WINTON, MN",1740,"09",-91.6526237,48.0823937,NA,9454
"612","05129115","VERMILION RIVER NR CRANE LAKE, MN",905,"09",-92.5659935,48.2646282,875,9455
"613","05131500","LITTLE FORK RIVER AT LITTLEFORK, MN",1680,"09",-93.5493266,48.39577636,876,9456
"614","05132000","BIG FORK RIVER AT BIG FALLS, MN",1480,"09",-93.8071245,48.1957849,936,10260
"615","05212700","PRAIRIE RIVER NEAR TACONITE, MN",371,"07",-93.380757,47.3888277,847,9270
"616","05247500","CROW WING RIVER NEAR PILLAGER, MN",3760,"07",-94.3775036,46.304967,1961,9276
"617","05290000","LITTLE MINNESOTA RIVER NEAR PEEVER, SD",436,"07",-96.8755556,45.6158333,844,9207
"618","05291000","WHETSTONE RIVER NEAR BIG STONE CITY, SD",398,"07",-96.487557,45.2916316,845,9208
"619","05293000","YELLOW BANK RIVER NEAR ODESSA, MN",459,"07",-96.353665,45.2269094,846,9209
"620","05357335","BEAR RIVER NEAR MANITOWISH WATERS, WI",81.3,"07",-89.9846035,46.0488377,NA,9896
"621","05362000","JUMP RIVER AT SHELDON, WI",576,"07",-90.956525,45.30802638,899,9876
"622","05383950","ROOT RIVER NEAR PILOT MOUND, MN",565,"07",-92.0301573,43.7846858,839,9095
"623","05387440","Upper Iowa River at Bluffton, IA",367,"07",-91.8990464,43.40691316,NA,NA
"624","05387500","Upper Iowa River at Decorah, IA",511,"07",-91.7955429,43.3048888,910,9895
"625","05389000","Yellow River near Ion, IA",221,"07",-91.2651317,43.11192665,902,NA
"626","05389400","Bloody Run Creek near Marquette, IA",34.13,"07",-91.2065192,43.04081747,903,9887
"627","05393500","SPIRIT RIVER AT SPIRIT FALLS, WI",81.6,"07",-89.9791667,45.44916667,912,9897
"628","05399500","BIG EAU PLEINE RIVER AT STRATFORD, WI",224,"07",-90.0795754,44.8219098,934,9947
"629","05407470","KICKAPOO RIVER AT STATE HIGHWAY 33 AT ONTARIO, WI",117,"07",-90.5875,43.72166667,NA,NA
"630","05408000","KICKAPOO RIVER AT LA FARGE, WI",266,"07",-90.6431861,43.57414037,NA,NA
"631","05410490","KICKAPOO RIVER AT STEUBEN, WI",687,"07",-90.8583333,43.18277778,1498,9905
"632","05411850","Turkey River near Eldorado, IA",641,"07",-91.8090983,43.0541879,NA,NA
"633","05412400","Volga River at Littleport, IA",348,"07",-91.3690252,42.7538753,NA,NA
"634","05412500","Turkey River at Garber, IA",1545,"07",-91.261799,42.7399884,906,9891
"635","05413500","GRANT RIVER AT BURTON, WI",269,"07",-90.8191667,42.72027778,908,9893
"636","05414000","PLATTE RIVER NEAR ROCKVILLE, WI",142,"07",-90.6402778,42.7311111,907,NA
"637","05420680","Wapsipinicon River near Tripoli, IA",346,"07",-92.2574003,42.83609117,868,9446
"638","05426067","BARK RIVER AT NAGAWICKA ROAD AT DELAFIELD, WI",35.9,"07",-88.3761111,43.08777778,1962,9888
"639","05432927","PLEASANT VALLEY CREEK @ CTH H NR BLANCHARDVILLE,WI",19.3,"07",-89.7991667,42.8747222,913,9898
"640","05444000","ELKHORN CREEK NEAR PENROSE, IL",146,"07",-89.696223,41.90280739,253,9762
"641","05447500","GREEN RIVER NEAR GENESEO, IL",1003,"07",-90.1576186,41.48892309,1963,9785
"642","05451210","South Fork Iowa River NE of New Providence, IA",224,"07",-93.1520556,42.3150833,863,9411
"643","05454000","Rapid Creek near Iowa City, IA",25.3,"07",-91.4876684,41.7000165,880,9831
"644","05458000","Little Cedar River near Ionia, IA",306,"07",-92.5035435,43.03328014,872,9450
"645","05459500","Winnebago River at Mason City, IA",526,"07",-93.1927034,43.16496176,1964,10509
"646","05464220","Wolf Creek near Dysart, IA",299,"07",-92.2988889,42.25152778,938,10277
"647","05466500","EDWARDS RIVER NEAR NEW BOSTON, IL",445,"07",-90.9673663,41.18697738,869,9447
"648","05467000","POPE CREEK NEAR KEITHSBURG, IL",174,"07",-90.9193094,41.12892328,870,9448
"649","05473450","Big Creek North of Mount Pleasant, IA",58,"07",-91.5515497,41.0069727,871,9449
"650","05487980","White Breast Creek near Dallas, IA",333,"07",-93.2901667,41.24663889,937,10261
"651","05488200","English Creek near Knoxville, IA",90.1,"07",-93.0454805,41.30055336,853,9280
"652","05489000","Cedar Creek near Bussey, IA",374,"07",-92.9085332,41.2190021,852,9279
"653","05494300","Fox River at Bloomfield, IA",87.7,"07",-92.4187964,40.7694656,NA,NA
"654","05495000","Fox River at Wayland, MO",400,"07",-91.5978889,40.39241667,862,9334
"655","05495500","BEAR CREEK NEAR MARCELLINE, IL",349,"07",-91.33737,40.1428237,861,9333
"656","05498150","Middle Fabius River near Ewing, MO",400,"07",-91.7057179,40.028933,854,9281
"657","05498700","South Fabius River above Newark, MO",211,"07",-92.0269444,40.0061111,NA,NA
"658","05500000","South Fabius River near Taylor, MO",620,"07",-91.5801667,39.89663889,851,9278
"659","05501000","North River at Palmyra, MO",354,"07",-91.5460278,39.817,841,9128
"660","05503800","Crooked Creek near Paris, MO",80,"07",-91.9935,39.5848333,859,9313
"661","05506100","Long Branch near Santa Fe, MO",180,"07",-91.8343322,39.3558733,855,9283
"662","05507600","Lick Creek at Perry, MO",104,"07",-91.6762708,39.4314296,849,9272
"663","05508805","Spencer Creek below Plum Creek near Frankford, MO",206,"07",-91.34275,39.5204722,254,9271
"664","05514500","Cuivre River near Troy, MO",903,"07",-90.9775278,39.00880556,840,9096
"665","05514840","Dardenne Creek at O'Fallon, MO",61,"07",-90.6950556,38.7403611,NA,NA
"666","05514860","Dardenne Creek at Old Town St. Peters, MO",102,"07",-90.6351234,38.80338499,1499,8975
"667","05525500","SUGAR CREEK AT MILFORD, IL",446,"07",-87.72391809,40.6300362,914,9899
"668","05551200","FERSON CREEK NEAR ST. CHARLES, IL",51.7,"07",-88.3408333,41.93277778,1966,9948
"669","05551675","BLACKBERRY CREEK NEAR MONTGOMERY, IL",55,"07",-88.3833333,41.7408333,1967,9949
"670","05556500","BIG BUREAU CREEK AT PRINCETON, IL",196,"07",-89.4977778,41.3672222,935,9951
"671","05570000","SPOON RIVER AT SEVILLE, IL",1636,"07",-90.3404025,40.49004077,1968,9902
"672","05577500","SPRING CREEK AT SPRINGFIELD, IL",107,"07",-89.698713,39.8153284,1969,9950
"673","05584500","LA MOINE RIVER AT COLMAR, IL",655,"07",-90.8962451,40.33032166,NA,NA
"674","05585000","LA MOINE RIVER AT RIPLEY, IL",1293,"07",-90.6317947,40.0247704,921,9916
"675","05591550","WHITLEY CREEK NEAR ALLENVILLE, IL",34.6,"07",-88.5275547,39.5067003,917,9912
"676","05592050","ROBINSON CREEK NEAR SHELBYVILLE, IL",93.1,"07",-88.8964628,39.40587344,918,9913
"677","05592575","HICKORY CREEK NEAR BROWNSTOWN, IL",44.2,"07",-88.95283849,38.93698999,922,9918
"678","05593575","LITTLE CROOKED CREEK NEAR NEW MINDEN, IL",84.3,"07",-89.416751,38.4417164,923,9919
"679","05593900","EAST FORK SHOAL CREEK NEAR COFFEEN, IL",55.5,"07",-89.3525,39.1486111,924,9920
"680","05595730","RAYSE CREEK NEAR WALTONVILLE, IL",88,"07",-89.0405556,38.25388889,919,9914
"681","06036805","Firehole River at Old Faithful, YNP",39.4,"10",-110.8217361,44.45936389,729,NA
"682","06036905","Firehole River near West Yellowstone MT",261,"10",-110.8635028,44.6201833,NA,NA
"683","06037100","Gibbon River at Madison Jct, YNP",125,"10",-110.8610639,44.6408,NA,9136
"684","06037500","Madison River near West Yellowstone MT",435,"10",-111.0679639,44.6570722,NA,NA
"685","06043500","Gallatin River near Gallatin Gateway MT",819,"10",-111.2707083,45.4973,737,9200
"686","06061500","Prickly Pear Creek near Clancy MT",192,"10",-111.946786,46.5190972,1970,9134
"687","06073500","Dearborn River near Craig MT",322,"10",-112.0959056,47.199025,782,9863
"688","06102500","Teton River bl South Fork nr Choteau MT",110,"10",-112.6119833,47.8830833,786,9868
"689","06186500","Yellowstone River at Yellowstone Lk Outlet YNP",995,"10",-110.3804056,44.56709167,NA,NA
"690","06187915","Soda Butte Cr at Park Bndry at Silver Gate",30.9,"10",-110.0018722,45.00283056,NA,NA
"691","06188000","Lamar River nr Tower Ranger Station YNP",668,"10",-110.3942694,44.92817778,NA,NA
"692","06191500","Yellowstone River at Corwin Springs MT",2616,"10",-110.7936667,45.1121194,739,9226
"693","06209500","Rock Creek near Red Lodge MT",105,"10",-109.3291889,45.0861472,738,9220
"694","06218500","WIND RIVER NEAR DUBOIS, WY",232,"10",-109.7598835,43.57856415,790,9872
"695","06221400","DINWOODY CREEK ABOVE LAKES, NEAR BURRIS, WY",88.2,"10",-109.4087778,43.34616667,791,9873
"696","06224000","BULL LAKE CREEK ABOVE BULL LAKE, WY",187,"10",-109.2025556,43.1766111,792,9874
"697","06278300","SHELL CREEK ABOVE SHELL CREEK RESERVOIR, WY",23.1,"10",-107.4036886,44.5080195,789,9871
"698","06280300","SOUTH FORK SHOSHONE RIVER NEAR VALLEY, WY",297,"10",-109.55525,44.20788889,788,9870
"699","06289000","Little Bighorn River at State Line nr Wyola MT",182,"10",-107.6154083,45.0071111,787,9869
"700","06309200","MIDDLE FORK POWDER RIVER NEAR BARNUM, WY",45.2,"10",-107.1383995,43.57773999,746,9297
"701","06311000","NORTH FORK POWDER RIVER NEAR HAZELTON, WY",24.5,"10",-107.0808955,44.02774228,745,9296
"702","06332515","BEAR DEN CREEK NR MANDAREE, ND",74,"10",-102.7685256,47.7872369,832,10215
"703","06336600","BEAVER CREEK NR TROTTERS, ND",616,"10",-103.9927057,47.16307028,793,9900
"704","06339100","KNIFE RIVER AT MANNING, ND",205,"10",-102.7699074,47.2361259,NA,10013
"705","06339500","KNIFE RIVER NR GOLDEN VALLEY, ND",1230,"10",-102.059892,47.154453,817,NA
"706","06342450","BURNT CREEK NR BISMARCK, ND",108,"10",-100.8137419,46.9149922,797,9942
"707","06344600","GREEN RIVER NR NEW HRADEC, ND",152,"10",-103.0532355,47.02779158,815,10012
"708","06347000","ANTELOPE CREEK NR CARSON, ND",221,"10",-101.6454228,46.5452839,813,10010
"709","06347500","BIG MUDDY CREEK NEAR ALMONT, ND",456,"10",-101.4673665,46.69444606,814,10011
"710","06350000","CANNONBALL RIVER AT REGENT, ND",580,"10",-102.5518303,46.42667116,NA,NA
"711","06351200","CANNONBALL RIVER NR RALEIGH, ND",1640,"10",-101.333187,46.1269476,NA,NA
"712","06352000","CEDAR CREEK NR HAYNES, ND",553,"10",-102.4757133,46.15528136,NA,NA
"713","06353000","CEDAR CREEK NR RALEIGH, ND",1750,"10",-101.333742,46.09166988,NA,NA
"714","06354000","CANNONBALL RIVER AT BREIEN, ND",4100,"10",-100.9344444,46.3761111,810,10007
"715","06360500","MOREAU R NEAR WHITEHORSE,SD",4889,"10",-100.8429214,45.2558171,NA,9792
"716","06392900","BEAVER CREEK AT MALLO CAMP, NEAR FOUR CORNERS, WY",10.2,"10",-104.060489,44.08498109,NA,9692
"717","06400000","HAT CR NEAR EDGEMONT,SD",959,"10",-103.5882519,43.2399736,1972,NA
"718","06402430","BEAVER CREEK NEAR PRINGLE, SD",45.6,"10",-103.4765835,43.58137177,796,9940
"719","06404000","BATTLE CR NEAR KEYSTONE,SD",58.5,"10",-103.3363029,43.87164727,NA,NA
"720","06406000","BATTLE CR AT HERMOSA,SD",169,"10",-103.1960211,43.82804586,795,9939
"721","06409000","CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY,SD",79.1,"10",-103.8304784,44.01359238,824,NA
"722","06422500","BOXELDER CR NEAR NEMO,SD",94.2,"10",-103.4545385,44.1443339,799,9944
"723","06424000","ELK CR NEAR ROUBAIX,SD",21.5,"10",-103.5968592,44.2947073,798,9943
"724","06426160","STONEPILE CREEK AT MOUTH, NEAR GILLETTE, WY",14.5,"10",-105.4386063,44.26775809,1973,9784
"725","06429500","COLD SPRINGS CREEK AT BUCKHORN, WY",22.4,"10",-104.07799,44.153871,NA,NA
"726","06430532","CROW CREEK NEAR BEULAH, WY",40.7,"10",-104.0057655,44.5705398,747,9301
"727","06430770","SPEARFISH CREEK NEAR LEAD, SD",64.8,"10",-103.8681641,44.29921736,NA,9306
"728","06430850","LITTLE SPEARFISH CREEK NEAR LEAD, SD",27.8,"10",-103.9359118,44.3496865,NA,9304
"729","06431500","SPEARFISH CR AT SPEARFISH,SD",165,"10",-103.861592,44.48248388,749,NA
"730","06437020","BEAR BUTTE CREEK NEAR DEADWOOD, SD",15.7,"10",-103.6354716,44.3355403,1977,9299
"731","06440200","SOUTH FORK BAD R NEAR COTTONWOOD,SD",257,"10",-101.767229,43.9690175,809,NA
"732","06441500","BAD R NEAR FORT PIERRE,SD",3147,"10",-100.3843003,44.32664897,NA,10005
"733","06446500","WHITE R NEAR INTERIOR,SD",4101,"10",-101.9326516,43.69388346,NA,10003
"734","06447000","WHITE R NEAR KADOKA,SD",4960,"10",-101.5248665,43.7524949,NA,NA
"735","06447230","BLACK PIPE CREEK NR BELVIDERE, SD",273,"10",-101.2279205,43.75527266,NA,10001
"736","06447450","WHITE RIVER NEAR WHITE RIVER, SD",6209,"10",-100.6850534,43.71304839,NA,NA
"737","06447500","LITTLE WHITE R NEAR MARTIN,SD",313,"10",-101.6327322,43.1669155,NA,NA
"738","06448000","LAKE CR ABOVE REFUGE NEAR TUTHILL,SD",57,"10",-101.60387,43.08711217,NA,NA
"739","06449000","LAKE CR BELOW REFUGE NEAR TUTHILL,SD",121,"10",-101.5128713,43.1459166,NA,NA
"740","06450500","LITTLE WHITE R BELOW WHITE RIVER,SD",1549,"10",-100.7498608,43.60138549,NA,10165
"741","06452000","WHITE R NEAR OACOMA,SD",9915,"10",-99.5564948,43.74832745,778,NA
"742","06453600","Ponca Creek at Verdel, Nebr.",812,"10",-98.1758333,42.8111111,780,9801
"743","06464500","KEYA PAHA R AT WEWELA,SD",1129,"10",-99.780921,43.0270872,779,9800
"744","06466500","Bazile Creek near Niobrara, Nebr.",440,"10",-97.9225,42.7322222,781,9817
